harvest,season,date,point,disturb,slash,fern,herb,low_cov,low_spp,inv_cov,invasive_spp,mid_cov,mid_spp,upper_cov,upper_spp,vine_cov,vine_spp,baf,oakhick,beech,maple,birch,hdwd,conifer,ba,comm_sdl,spp,origin,native_cov,native_spp,invasive_cov,location,TRMT,first,year,numb_yrs_grow
gas_line,2022,2022.11.03,818,NA,NA,a,m,NA,NA,NA,NA,h,761,p,762,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.17,819,p,m,a,p,l,rubu,a,NA,l,761,p,833,a,NA,10,1,NA,NA,NA,NA,NA,10,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.20,819,a,l,a,p,NA,NA,NA,NA,m,761,p,833,a,NA,10,1,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.20,819,a,l,a,p,NA,NA,NA,NA,m,761,p,833,a,NA,10,1,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,819,NA,NA,p,p,NA,NA,NA,NA,h,761,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.17,820,p,l,a,l,m,rubu,a,NA,l,740,p,318,a,NA,10,1,NA,1,NA,NA,NA,20,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.20,820,a,p,a,m,NA,NA,NA,NA,m,743,p,318,a,NA,10,1,0,1,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.20,820,a,p,a,m,NA,NA,NA,NA,m,743,p,318,a,NA,10,1,0,1,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,820,NA,NA,a,m,NA,NA,NA,NA,h,743,p,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.17,821,l,p,a,m,m,rubu,p,NA,p,761,p,833,a,NA,10,2,NA,NA,NA,NA,NA,20,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,821,p,p,p,h,NA,NA,NA,NA,p,371,p,833,l,buck,10,2,0,0,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,821,p,p,p,h,NA,NA,NA,NA,p,371,p,833,l,buck,10,2,0,0,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,821,NA,NA,l,h,NA,NA,NA,NA,h,761,l,833,l,viti,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,dilo,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.17,822,m,p,a,h,l,rubu,a,NA,p,129,l,833,a,NA,10,1,NA,1,NA,NA,NA,20,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,822,m,p,a,h,NA,NA,NA,NA,l,371,p,120,a,NA,10,2,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,822,m,p,a,h,NA,NA,NA,NA,l,371,p,120,a,NA,10,2,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,822,NA,NA,a,h,NA,NA,NA,NA,l,375,l,833,p,viti,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,p,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,823,h,p,p,h,m,rubu,a,NA,p,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,823,h,p,p,h,NA,NA,NA,NA,h,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,823,h,p,p,h,NA,NA,NA,NA,h,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,823,NA,NA,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,824,m,p,a,m,m,rubu,p,NA,m,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,824,p,p,p,h,NA,NA,NA,NA,h,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,824,p,p,p,h,NA,NA,NA,NA,h,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,824,NA,NA,l,m,NA,NA,NA,NA,h,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,825,m,l,p,m,m,rubu,p,NA,m,761,a,NA,a,NA,10,1,NA,NA,NA,NA,NA,10,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,825,m,p,a,h,NA,NA,NA,NA,m,761,p,833,a,NA,10,1,0,0,0,0,0,NA,0,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,825,m,p,a,h,NA,NA,NA,NA,m,761,p,833,a,NA,10,1,0,0,0,0,0,NA,0,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.03,825,NA,NA,p,h,NA,NA,NA,NA,h,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,826,m,p,a,h,l,rubu,a,NA,a,NA,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.19,826,m,p,p,h,NA,NA,NA,NA,p,372,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.19,826,m,p,p,h,NA,NA,NA,NA,p,372,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.11.04,826,NA,NA,p,h,NA,NA,NA,NA,m,372,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,827,l,p,NA,h,l,rubu,a,NA,l,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.12,827,p,p,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.12,827,p,p,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,827,NA,NA,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,828,p,p,NA,h,l,rubu,a,NA,m,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.05.12,828,p,p,a,h,NA,NA,NA,NA,m,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,2,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.05.12,828,p,p,a,h,NA,NA,NA,NA,m,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,2,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,828,NA,NA,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,829,p,p,NA,h,m,rubu,a,NA,p,740,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,829,a,p,a,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,829,a,p,a,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,829,NA,NA,p,h,NA,NA,NA,NA,h,316,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,830,p,l,a,l,l,rubu,a,NA,p,740,l,833,a,NA,10,3,NA,NA,NA,NA,NA,30,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,830,a,l,a,h,NA,NA,NA,NA,p,746,p,833,a,NA,10,3,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,830,a,l,a,h,NA,NA,NA,NA,p,746,p,833,a,NA,10,3,0,0,0,0,0,NA,1,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,830,NA,NA,p,h,NA,NA,NA,NA,h,746,l,833,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,l,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,831,l,m,NA,m,m,rubu,a,NA,l,740,p,372,a,NA,10,NA,NA,NA,1,NA,NA,10,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,831,p,h,a,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,3,004,s,h,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,831,p,h,a,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,3,004,s,h,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,831,NA,NA,a,l,NA,NA,NA,NA,h,316,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,832,m,p,NA,h,l,rubu,a,NA,p,316,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,832,l,p,a,h,NA,NA,NA,NA,p,316,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,l,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,832,l,p,a,h,NA,NA,NA,NA,p,316,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,l,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,832,NA,NA,a,h,NA,NA,NA,NA,l,316,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,p,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,833,p,p,NA,h,m,rubu,a,NA,p,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,833,p,p,a,h,NA,NA,NA,635,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,p,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,833,p,p,a,h,NA,NA,NA,635,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,p,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,833,NA,NA,a,h,NA,NA,NA,NA,h,743,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,834,m,p,NA,h,p,rubu,p,NA,p,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,834,m,p,a,h,NA,NA,NA,635,p,746,a,NA,p,999,10,0,0,0,0,0,0,NA,0,004,s,p,rubu,p,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,834,m,p,a,h,NA,NA,NA,635,p,746,a,NA,p,999,10,0,0,0,0,0,0,NA,0,004,s,p,rubu,p,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,834,NA,NA,p,h,NA,NA,NA,635,l,746,a,NA,p,viti,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,p,915,p,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.16,835,m,l,NA,m,m,rubu,a,NA,l,531,p,762,a,NA,10,NA,NA,1,NA,1,NA,20,NA,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
gas_line,2020,2021.04.06,835,p,p,a,h,NA,NA,NA,NA,p,833,a,NA,a,NA,10,0,0,1,0,1,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2020,4
gas_line,2021,2021.04.06,835,p,p,a,h,NA,NA,NA,NA,p,833,a,NA,a,NA,10,0,0,1,0,1,0,NA,1,004,s,m,rubu,a,perimeter,inside,2017,2021,5
gas_line,2022,2022.10.21,835,NA,NA,a,h,NA,NA,NA,NA,h,866,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,perimeter,inside,2017,2022,6
gas_line,2019,2020.04.08,836,l,l,a,h,l,rubu,a,NA,a,NA,a,NA,a,NA,10,2,NA,NA,NA,NA,NA,20,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.09,836,p,l,a,h,NA,NA,NA,NA,l,701,p,833,a,NA,10,2,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.09,836,p,l,a,h,NA,NA,NA,NA,l,701,p,833,a,NA,10,2,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,836,NA,NA,a,h,NA,NA,NA,NA,l,701,l,833,p,lath,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.08,837,l,l,a,m,m,rubu,a,NA,l,rubu,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.09,837,a,l,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.09,837,a,l,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,837,NA,NA,a,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.08,838,l,l,l,h,l,rubu,a,NA,l,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.06,838,p,m,p,h,NA,NA,NA,NA,l,372,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.06,838,p,m,p,h,NA,NA,NA,NA,l,372,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,838,NA,NA,l,m,NA,NA,NA,535,h,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,p,interior,inside,2017,2022,6
gas_line,2019,2020.04.14,839,l,m,a,l,l,rubu,a,NA,l,rhus,a,NA,NA,NA,10,NA,NA,1,NA,NA,NA,10,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.06,839,a,m,p,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.06,839,a,m,p,h,NA,NA,NA,NA,p,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.21,839,NA,NA,p,h,NA,NA,NA,NA,h,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,m,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.14,840,p,m,a,l,p,rubu,a,NA,a,NA,a,NA,NA,NA,10,1,NA,NA,NA,NA,NA,10,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,840,p,h,a,h,NA,NA,NA,NA,m,743,p,833,a,NA,10,1,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,840,p,h,a,h,NA,NA,NA,NA,m,743,p,833,a,NA,10,1,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.21,840,NA,NA,a,l,NA,NA,NA,NA,h,746,l,833,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.14,841,a,l,m,m,l,rubu,a,NA,a,NA,a,NA,a,NA,10,1,NA,2,NA,NA,NA,30,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,841,p,l,m,h,NA,NA,NA,NA,m,761,p,318,a,NA,10,1,0,2,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,841,p,l,m,h,NA,NA,NA,NA,m,761,p,318,a,NA,10,1,0,2,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,841,NA,NA,h,m,NA,NA,NA,NA,h,761,p,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.14,842,l,l,p,l,h,rubu,a,NA,a,NA,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,842,a,p,a,h,NA,NA,NA,NA,m,763,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,842,a,p,a,h,NA,NA,NA,NA,m,763,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,842,NA,NA,p,l,NA,NA,NA,NA,h,762,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.04.14,843,p,m,p,l,h,rubu,a,NA,p,rubu,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.09,843,p,m,p,h,NA,NA,NA,NA,h,761,a,NA,a,NA,10,0,0,0,0,1,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.09,843,p,m,p,h,NA,NA,NA,NA,h,761,a,NA,a,NA,10,0,0,0,0,1,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.26,843,NA,NA,l,p,NA,NA,NA,NA,h,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.04,844,l,m,p,m,h,rubu,a,NA,p,samb,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.04.09,844,p,m,p,h,NA,NA,NA,NA,l,866,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.04.09,844,p,m,p,h,NA,NA,NA,NA,l,866,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.27,844,NA,NA,l,h,NA,NA,NA,NA,h,866,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.05,845,m,l,m,l,h,rubu,a,NA,p,866,a,NA,l,buck,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,845,p,l,p,h,NA,NA,NA,NA,p,316,a,NA,p,999,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,845,p,l,p,h,NA,NA,NA,NA,p,316,a,NA,p,999,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.27,845,NA,NA,m,h,NA,NA,NA,NA,h,866,a,NA,p,viti,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,846,m,l,a,m,m,rubu,a,NA,p,761,p,318,a,NA,10,NA,NA,1,NA,NA,NA,10,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,846,p,p,p,h,NA,NA,NA,NA,p,318,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,846,p,p,p,h,NA,NA,NA,NA,p,318,a,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,846,NA,NA,p,h,NA,NA,NA,NA,h,318,a,NA,p,buck,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,847,m,m,p,m,m,rubu,a,NA,m,761,a,NA,l,buck,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,847,a,l,a,p,NA,NA,NA,NA,p,541,a,NA,p,buck,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,847,a,l,a,p,NA,NA,NA,NA,p,541,a,NA,p,buck,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,847,NA,NA,l,h,NA,NA,NA,NA,h,866,a,NA,l,buck,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,848,m,p,a,h,l,rubu,a,NA,p,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,848,m,p,p,h,NA,NA,NA,NA,l,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,848,m,p,p,h,NA,NA,NA,NA,l,746,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.10.21,848,NA,NA,a,h,NA,NA,NA,NA,m,746,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,p,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,849,p,m,a,m,m,rubu,a,NA,l,761,p,318,m,fabu,10,NA,NA,1,NA,NA,NA,10,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.19,849,a,m,a,l,NA,NA,NA,NA,p,761,a,NA,p,buck,10,0,0,1,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.19,849,a,m,a,l,NA,NA,NA,NA,p,761,a,NA,p,buck,10,0,0,1,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,849,NA,NA,p,l,NA,NA,NA,NA,h,761,a,NA,m,buck,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,850,a,l,p,h,m,rubu,a,NA,p,370,p,833,p,fabu,10,1,NA,NA,NA,NA,NA,10,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.19,850,a,p,m,h,NA,NA,NA,NA,p,372,p,833,p,999,10,1,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.19,850,a,p,m,h,NA,NA,NA,NA,p,372,p,833,p,999,10,1,0,0,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,850,NA,NA,m,h,NA,NA,NA,NA,m,372,l,833,l,viti,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,l,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.08,851,p,m,p,l,m,rubu,a,NA,l,370,l,318,p,fabu,10,NA,NA,2,NA,NA,NA,20,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.14,851,a,p,p,h,NA,NA,NA,NA,l,541,l,318,p,buck,10,0,0,2,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.14,851,a,p,p,h,NA,NA,NA,NA,l,541,l,318,p,buck,10,0,0,2,0,0,0,NA,1,004,s,m,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,851,NA,NA,l,m,NA,NA,NA,NA,h,318,l,318,p,buck,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.05,852,p,m,m,m,m,rubu,a,NA,p,318,a,NA,l,buck,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
gas_line,2020,2021.05.12,852,p,p,l,h,NA,NA,NA,NA,p,951,a,NA,p,999,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2020,4
gas_line,2021,2021.05.12,852,p,p,l,h,NA,NA,NA,NA,p,951,a,NA,p,999,10,0,0,0,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2017,2021,5
gas_line,2022,2022.11.04,852,NA,NA,l,h,NA,NA,NA,NA,h,541,a,NA,l,viti,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2017,2022,6
gas_line,2019,2020.05.05,853,l,l,l,m,m,rubu,a,NA,l,rubu,a,NA,l,buck,10,NA,NA,NA,NA,NA,NA,0,NA,004,s,NA,NA,NA,interior,inside,2017,2019,3
