harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,type,size,stems.per.acre
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_short,3038.507544617953
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,exposed,3038.507544617953
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,total,3038.507544617953
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,rm,commercial,winners,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,exp_short,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,exp_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,exposed,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,total,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,ba,commercial,winners,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,1012.8358482059843
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,385.1589656094425
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,1397.9948138154268
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,total,1397.9948138154268
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,385.1589656094425
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_short,1012.8358482059843
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,exposed,1012.8358482059843
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,total,1012.8358482059843
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,wa,commercial,winners,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,exp_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,exp_med,1540.63586243777
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,exposed,1540.63586243777
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,total,1540.63586243777
recknagel,protected,perimeter,146,1,2021,2019,2021,2,veg,sm,commercial,winners,770.317931218885
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_short,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_short,4051.3433928239374
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,suppressed,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,exposed,4051.3433928239374
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,total,4051.3433928239374
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,ro,commercial,winners,1155.4768968283274
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_short,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,sup_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_short,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,exp_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,suppressed,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,exposed,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,total,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,wa,commercial,winners,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,total,1012.8358482059843
recknagel,protected,perimeter,147,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,385.1589656094425
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,5064.179241029922
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,5064.179241029922
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,total,5064.179241029922
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,sup_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,sup_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,sup_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,sup_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,exp_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,exp_med,1540.63586243777
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,exp_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,exp_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,suppressed,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,exposed,1540.63586243777
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,total,1540.63586243777
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,rm,commercial,winners,1540.63586243777
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_short,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_med,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_short,5064.179241029922
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_med,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,suppressed,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,exposed,5064.179241029922
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,total,5064.179241029922
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,ro,commercial,winners,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,sup_short,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,sup_med,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,sup_tall,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,sup_sapl,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,exp_short,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,exp_med,1540.63586243777
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,exp_tall,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,exp_sapl,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,suppressed,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,exposed,1540.63586243777
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,total,1540.63586243777
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,rm,commercial,winners,1540.63586243777
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,sup_short,1012.8358482059843
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,sup_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,sup_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,sup_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,exp_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,suppressed,1012.8358482059843
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,exposed,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,total,1012.8358482059843
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,rm,commercial,winners,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,sup_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,sup_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,sup_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,sup_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,exp_short,1012.8358482059843
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,exp_med,385.1589656094425
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,exp_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,exp_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,suppressed,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,exposed,1397.9948138154268
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,total,1397.9948138154268
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,bc,commercial,winners,385.1589656094425
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,3038.507544617953
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,3038.507544617953
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,total,3038.507544617953
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_short,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_med,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_tall,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_sapl,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_short,4051.3433928239374
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_med,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_tall,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_sapl,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,suppressed,0
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,exposed,4051.3433928239374
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,total,4051.3433928239374
recknagel,protected,interior,153,1,2021,2019,2021,2,singl/unk,ro,commercial,winners,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_short,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_med,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,sup_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_short,1012.8358482059843
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_med,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,exp_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,suppressed,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,exposed,1012.8358482059843
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,total,1012.8358482059843
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,ro,commercial,winners,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,sup_short,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,sup_med,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,sup_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,sup_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,exp_short,4051.3433928239374
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,exp_med,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,exp_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,exp_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,suppressed,0
recknagel,protected,interior,154,1,2021,2019,2021,2,veg,wa,commercial,exposed,4051.3433928239374
