harvest,location,point,count,season,spp,origin,cut,year,numb_yrs_grow,wall,type,size,stems.per.acre
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,perimeter,146,1,2020,bh,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,perimeter,146,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,perimeter,147,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_short,2025.6716964119687
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exposed,2025.6716964119687
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,total,2025.6716964119687
recknagel,perimeter,147,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_short,2025.6716964119687
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exposed,2025.6716964119687
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,total,2025.6716964119687
recknagel,perimeter,152,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,perimeter,152,1,2020,bc,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,sup_short,1012.8358482059843
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,exp_short,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,suppressed,1012.8358482059843
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,exposed,0
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,interior,153,1,2020,sm,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,exp_short,3038.507544617953
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,exposed,3038.507544617953
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,total,3038.507544617953
recknagel,interior,154,1,2020,wa,veg,2019,2020,1,protected,commercial,winners,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,interior,155,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,exp_short,7089.85093744189
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,exposed,7089.85093744189
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,total,7089.85093744189
recknagel,interior,156,1,2020,rm,veg,2019,2020,1,protected,commercial,winners,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_short,2025.6716964119687
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,exposed,2025.6716964119687
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,total,2025.6716964119687
recknagel,interior,156,1,2020,rm,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,exp_short,7089.85093744189
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,exposed,7089.85093744189
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,total,7089.85093744189
recknagel,interior,156,1,2020,wa,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,exp_short,6077.015089235906
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,exposed,6077.015089235906
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,total,6077.015089235906
recknagel,interior,156,1,2020,bc,veg,2019,2020,1,protected,commercial,winners,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,interior,158,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_short,4051.3433928239374
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exposed,4051.3433928239374
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,total,4051.3433928239374
recknagel,interior,160,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,exposed,1012.8358482059843
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,total,1012.8358482059843
recknagel,interior,160,1,2020,ba,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_short,5064.179241029922
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_med,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_tall,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exp_sapl,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,suppressed,0
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,exposed,5064.179241029922
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,total,5064.179241029922
recknagel,interior,164,1,2020,sb,singl/unk,2019,2020,1,protected,commercial,winners,0
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_short,0
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_med,0
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_tall,0
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,sup_sapl,0
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_short,1012.8358482059843
recknagel,interior,164,1,2020,ro,singl/unk,2019,2020,1,protected,commercial,exp_med,0
